,1 confirmed per every,1 died per every,"Affected population, %",Confirmed per 1000,"Daily growth, %",Died per 1000,Merged_Case_Fatality_Ratio,Merged_Incident_Rate,aged_65_older,aged_70_older,broughDead,cardiovasc_death_rate,deathDay,diabetes_prevalence,extreme_poverty,female_smokers,fullyVaccinated,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand,human_development_index,imputed_active_cases,imputed_mortality_rate,imputed_total_cases,imputed_total_deaths,imputed_total_recoveries,life_expectancy,male_smokers,median_age,newCases,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,partiallyVaccinated,population,population_density,positive_rate,recoveryRate,reproduction_rate,stringency_index,test24hours,testsPositivity,tests_per_case,totalTests,totalVaccinations,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests_per_thousand,vaccinated24hours,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q
2023-07-20,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9318682.0,3689.251,13.938,2.0,0.584,272.0,1.1657148094471592,349142.0,4070.0,344800.0,63.89,24.7,17.7,20.0,64.286,3.211,0.571,0.029,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4659341.0,20017670.0,22.995,0.0582,0.987563799256463,0.19593315992479515,13.89,1558.0,1.0,17.2,4157657.0,9978742.0,17435.046,4068.0,203.22,180.456,2646.0,0.017721747572815534,0.020914174757281558,0.049787184466019416,0.06302815533980582,7.316490679611651,8.425709126213592,99.93994349514564,99.87847980582524,91.67519281553398
2023-07-21,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,1.0,234.499,2.0,3.94,57.5,3.1,9320168.0,3689.251,13.938,2.0,0.584,224.0,1.1662375378411431,349157.0,4072.0,344861.0,63.89,24.7,17.7,15.0,64.286,3.211,0.571,0.029,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4660084.0,20017670.0,22.995,0.0582,0.9876960794141317,0.19593315992479515,13.89,1356.0,1.0,17.2,4159013.0,9980228.0,17435.046,4068.0,203.22,180.456,1486.0,0.01771359223300971,0.020873462783171523,0.050055339805825244,0.0631621359223301,6.731218770226537,7.831030097087377,99.94053948220065,99.87996828478964,91.92085145631067
2023-07-22,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9320168.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,64.286,3.211,0.571,0.029,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4660084.0,20017670.0,22.995,0.0582,0.9881021922891897,0.19593315992479515,13.89,1311.0,1.0,17.2,4166833.0,9980228.0,17435.046,4068.0,203.22,180.456,1486.0,0.017302459546925567,0.020104919093851138,0.0500368932038835,0.062487508090614895,5.981784077669903,7.017622524271844,99.9471921682848,99.88594938511326,92.49812977346278
2023-07-23,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9320168.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,39.714,1.984,0.143,0.007,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4660084.0,20017670.0,22.995,0.0582,0.9881021922891897,0.3043980764906678,13.89,1311.0,1.0,17.2,4166833.0,9980228.0,17448.934,4069.0,203.27,180.456,1486.0,0.016891326860841424,0.019336375404530745,0.050018446601941755,0.06181288025889968,5.2323493851132685,6.2042149514563105,99.95384485436895,99.89193048543689,93.07540809061489
2023-07-24,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9320168.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,39.714,1.984,0.143,0.007,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4660084.0,20017670.0,22.995,0.0582,0.9881021922891897,0.3073295365354463,13.89,1311.0,1.0,17.2,4166833.0,9980228.0,17448.934,4069.0,203.27,180.456,1486.0,0.01648019417475728,0.018567831715210356,0.05,0.06113825242718448,4.482914692556634,5.390807378640776,99.96049754045309,99.89791158576051,93.65268640776699
2023-07-25,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9320168.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,39.714,1.984,0.143,0.007,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4660084.0,20017670.0,22.995,0.0582,0.9881021922891897,0.3073295365354463,13.89,1311.0,1.0,17.2,4166833.0,9980228.0,17448.934,4069.0,203.27,180.456,1486.0,0.01606906148867314,0.017799288025889967,0.04998155339805825,0.06046362459546926,3.73348,4.577399805825242,99.96715022653721,99.90389268608415,94.22996472491909
2023-07-26,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9320168.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,39.714,1.984,0.143,0.007,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4660084.0,20017670.0,22.995,0.0582,0.9881021922891897,0.3073295365354463,13.89,1311.0,1.0,17.2,4166833.0,9980228.0,17448.934,4069.0,203.27,180.456,1486.0,0.015657928802588997,0.017030744336569578,0.0499631067961165,0.05978899676375405,2.984045307443366,3.7639922330097084,99.97380291262137,99.90987378640777,94.80724304207119
2023-07-27,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9320168.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,39.714,1.984,0.143,0.007,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4660084.0,20017670.0,22.995,0.0582,0.9881021922891897,0.3073295365354463,13.89,1311.0,1.0,17.2,4166833.0,9980228.0,17448.934,4069.0,203.27,180.456,1486.0,0.01525495145631068,0.016302912621359224,0.04967650485436893,0.05898038834951457,2.819882524271845,3.545263689320388,99.9798596116505,99.91436640776698,95.13886271844659
2023-07-28,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,39.714,1.984,0.143,0.007,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.3073295365354463,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.014851974110032364,0.015575080906148868,0.04938990291262136,0.058171779935275086,2.6557197411003233,3.326535145631068,99.98591631067963,99.91885902912622,95.470482394822
2023-07-29,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,39.714,1.984,0.143,0.007,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.3073295365354463,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.014448996763754047,0.014847249190938511,0.04910330097087379,0.05736317152103561,2.4915569579288026,3.107806601941747,99.99197300970876,99.92335165048544,95.8021020711974
2023-07-30,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.01404601941747573,0.014119417475728155,0.04881669902912621,0.056554563106796116,2.327394174757282,2.8890780582524274,99.99802970873787,99.92784427184466,96.1337217475728
2023-07-31,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.013643042071197412,0.013391585760517799,0.04853009708737864,0.05574595469255664,2.163231391585761,2.6703495145631067,100.004086407767,99.93233689320388,96.46534142394822
2023-08-01,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.013240064724919095,0.012663754045307445,0.04824349514563107,0.05493734627831715,1.9990686084142395,2.451620970873786,100.01014310679612,99.93682951456312,96.79696110032361
2023-08-02,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012912233009708738,0.012229190938511327,0.047620841423948214,0.05365326860841424,1.7907387055016182,2.1816335275080903,100.012426407767,99.9426667313916,97.17861067961164
2023-08-03,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012584401294498383,0.011794627831715209,0.04699818770226537,0.05236919093851133,1.5824088025889969,1.9116460841423948,100.01470970873787,99.94850394822006,97.56026025889969
2023-08-04,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012256569579288027,0.011360064724919093,0.04637553398058252,0.051085113268608415,1.3740788996763753,1.641658640776699,100.01699300970874,99.95434116504856,97.94190983818771
2023-08-05,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.01192873786407767,0.010925501618122975,0.045752880258899675,0.0498010355987055,1.165748996763754,1.3716711974110032,100.01927631067961,99.96017838187703,98.32355941747574
2023-08-06,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146796,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012003883495145633,0.011218770226537217,0.0454168284789644,0.04932556634304207,1.1215818770226538,1.3204122977346278,100.01550291262136,99.96152297734628,98.37358932038836
2023-08-07,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012079029126213593,0.011512038834951454,0.04508077669902912,0.04885009708737864,1.0774147572815533,1.2691533980582526,100.0117295145631,99.96286757281554,98.42361922330097
2023-08-08,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012154174757281555,0.011805307443365696,0.044744724919093856,0.04837462783171521,1.033247637540453,1.217894498381877,100.00795611650484,99.96421216828479,98.4736491262136
2023-08-09,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012229320388349516,0.012098576051779934,0.04440867313915857,0.04789915857605178,0.9890805177993528,1.1666355987055015,100.00418271844661,99.96555676375405,98.52367902912623
2023-08-10,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012304466019417478,0.012391844660194173,0.0440726213592233,0.047423689320388346,0.9449133980582525,1.1153766990291263,100.00040932038836,99.96690135922331,98.57370893203885
2023-08-11,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.012379611650485439,0.012685113268608415,0.04373656957928803,0.04694822006472491,0.900746278317152,1.0641177993527509,99.9966359223301,99.96824595469255,98.62373883495147
2023-08-12,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.02096504854368932,0.02086990291262136,0.0515831715210356,0.053929644012944984,0.8420834304207119,0.9919025242718446,100.00593987055016,99.97786737864077,98.73069592233011
2023-08-13,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.029550485436893204,0.029054692556634305,0.05942977346278318,0.06091106796116504,0.7834205825242718,0.9196872491909385,100.01524381877022,99.987488802589,98.83765300970875
2023-08-14,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.038135922330097084,0.03723948220064725,0.06727637540453074,0.06789249190938511,0.7247577346278317,0.8474719741100323,100.02454776699028,99.99711022653722,98.94461009708739
2023-08-15,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.04672135922330097,0.045424271844660205,0.07512297734627832,0.07487391585760518,0.6660948867313917,0.7752566990291262,100.03385171521035,100.00673165048543,99.05156718446602
2023-08-16,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.05530679611650486,0.05360906148867315,0.0829695792880259,0.08185533980582523,0.6074320388349516,0.70304142394822,100.0431556634304,100.01635307443367,99.15852427184466
2023-08-17,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.06381708737864078,0.061500582524271846,0.09115223300970875,0.08931223300970872,0.5929363106796117,0.6820850485436893,100.05623300970872,100.02462990291264,99.21545145631067
2023-08-18,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.07232737864077671,0.06939210355987055,0.0993348867313916,0.09676912621359222,0.5784405825242719,0.6611286731391586,100.06931035598704,100.0329067313916,99.27237864077671
2023-08-19,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.0808376699029126,0.07728362459546927,0.10751754045307443,0.10422601941747572,0.563944854368932,0.6401722977346278,100.08238770226536,100.04118355987053,99.32930582524273
2023-08-20,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.08934796116504855,0.08517514563106796,0.11570019417475728,0.11168291262135921,0.5494491262135922,0.6192159223300971,100.09546504854367,100.0494603883495,99.38623300970875
2023-08-21,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.09785825242718446,0.09306666666666667,0.12388284789644013,0.1191398058252427,0.5349533980582525,0.5982595469255664,100.108542394822,100.05773721682847,99.44316019417475
2023-08-22,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.11203326860841423,0.10828401294498383,0.14631559870550162,0.14210770226537217,0.5219425242718447,0.5787126213592233,100.09790207119741,100.0589963106796,99.50629812297736
2023-08-23,53.0,4417.0,1.9045518168075692,19.04551816807569,0.0655981,0.2264150943396226,1.182333483905751,1866.491629984319,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,9327654.0,3689.251,13.938,2.0,0.584,83.0,1.1660137905756764,349224.0,4072.0,345069.0,63.89,24.7,17.7,10.0,0.0,0.0,0.0,0.0,959.0,0.005,0.121,2122.0,0.109,9737.0,486.0,4663827.0,20017670.0,22.995,0.0582,0.9881021922891897,0.28345602866146785,13.89,1311.0,1.0,17.2,4166833.0,9982068.0,17448.934,4069.0,203.27,180.456,1840.0,0.12620828478964402,0.12350135922330097,0.16874834951456308,0.1650755987055016,0.5089316504854369,0.5591656957928802,100.0872617475728,100.06025540453075,99.56943605177993
